251,996,3.6
981,400,1.5
409,108,0.0
365,331,0.5
423,773,1.7
533,681,2.7
993,324,2.4
845,146,0.1
765,334,3.2
165,179,0.0
905,374,2.4
685,186,1.9
786,799,1.5
138,963,2.6
700,532,0.3
203,801,2.0
912,294,0.8
749,792,3.9
340,157,2.5
374,876,0.5
547,955,2.4
586,528,0.1
505,298,0.7
615,998,2.2
105,876,2.0
459,629,4.0
171,952,1.5
693,511,3.9
366,336,0.3
548,592,2.7
252,492,1.5
140,792,2.2
277,226,3.0
406,804,1.0
721,142,0.0
273,117,3.2
847,596,2.1
373,719,1.6
282,449,3.7
773,369,1.6
287,123,0.1
630,240,3.0
505,554,2.2
327,292,3.5
614,742,0.0
845,999,0.4
806,898,1.4
131,787,3.2
829,639,4.8
120,858,4.6
864,160,3.5
615,918,2.4
916,380,2.5
556,853,3.2
645,860,3.8
409,371,1.8
603,836,4.1
445,297,0.8
721,308,1.2
211,451,0.7
988,538,4.2
938,621,2.4
691,769,2.2
267,476,4.1
553,604,3.9
580,918,4.6
691,159,1.9
156,751,2.4
970,974,3.3
718,646,0.2
609,814,4.6
293,712,4.7
779,639,0.0
253,821,0.6
575,987,0.1
559,393,2.3
234,372,2.1
318,985,0.5
525,113,2.4
153,697,2.1
275,202,1.3
832,130,1.3
552,484,1.9
621,929,1.9
798,938,3.5
942,846,0.5
508,531,3.9
547,926,0.9
280,545,4.1
886,461,2.8
177,645,0.9
966,382,1.0
321,105,1.5
484,746,3.4
898,654,3.9
233,882,4.0
628,894,4.7
681,368,1.9
945,518,2.4
439,479,2.1
581,608,1.9
711,881,3.2
228,360,4.5
383,522,2.4
298,408,2.3
889,387,4.0
149,562,1.4
410,117,1.1
114,232,0.1
178,184,2.4
909,350,3.2
412,671,2.4
753,878,0.2
709,563,1.2
830,547,0.3
301,555,4.2
706,259,4.4
766,896,3.2
242,115,5.0
705,376,0.6
698,844,3.4
767,398,0.1
929,728,3.1
301,565,1.1
456,287,0.4
581,593,1.6
824,983,3.4
621,139,1.5
331,172,3.3
984,808,0.0
134,657,4.8
708,742,0.7
340,874,4.3
257,983,3.0
190,392,0.6
934,175,2.9
471,647,0.5
317,722,5.0
486,944,1.9
706,424,4.5
838,661,0.5
873,147,3.2
653,471,4.9
884,885,0.0
749,146,3.8
712,869,1.9
907,782,3.4
760,377,1.6
478,832,2.5
991,760,2.2
267,634,4.3
372,982,0.4
784,567,1.1
245,266,4.9
108,229,0.4
951,257,1.9
488,908,2.9
965,280,1.5
754,684,2.5
892,466,0.8
666,364,2.8
629,396,1.1
556,414,4.9
494,946,4.4
409,997,3.8
464,362,4.1
431,329,2.0
907,402,1.3
138,634,0.0
361,926,1.9
775,507,3.5
760,350,1.5
116,450,3.1
794,866,2.7
250,566,2.7
174,445,2.4
267,374,1.1
324,748,4.5
901,137,1.9
760,178,3.5
691,869,0.8
803,299,1.2
274,150,1.6
448,173,3.7
494,634,0.9
986,228,1.8
621,110,1.3
753,353,3.0
307,708,2.8
944,889,4.6
585,457,3.6
947,448,3.9
121,972,0.5
372,898,0.0
846,867,4.0
544,229,0.4
470,875,0.5
914,843,2.5
795,190,3.5
606,364,4.9
935,940,0.0
921,519,1.8
910,162,1.3
689,186,3.9
506,167,2.1
776,303,3.4
939,849,0.4
269,846,0.0
476,577,3.8
233,545,3.1
871,958,2.1
691,918,4.2
518,807,4.4
226,819,4.3
698,122,0.3
194,125,3.1
665,921,2.2
949,911,5.0
150,561,2.9
214,908,3.8
825,311,0.4
561,691,4.8
305,838,3.9
820,131,1.2
656,972,3.8
387,572,3.8
709,385,1.5
555,780,4.0
402,844,0.8
448,321,3.1
952,315,3.8
509,450,4.6
386,157,3.6
595,378,3.7
683,591,2.5
160,499,2.5
511,448,1.8
424,831,0.6
401,816,1.5
230,478,3.3
328,517,4.4
356,480,4.6
920,509,1.1
287,656,3.1
691,839,4.2
959,110,1.7
855,705,3.4
130,542,2.0
886,758,1.2
221,793,3.3
314,226,2.7
512,299,1.0
218,267,0.2
470,634,0.0
639,951,1.0
350,890,1.2
216,758,1.4
397,496,2.5
824,840,4.6
515,132,0.6
117,984,1.5
729,623,0.8
136,255,1.5
880,985,3.3
959,659,4.8
482,904,4.8
195,902,2.8
533,699,4.4
748,563,1.1
282,591,3.9
388,236,0.1
537,664,4.2
945,969,1.9
229,875,1.0
972,111,3.6
462,395,2.0
460,933,2.4
862,717,0.1
541,615,4.0
273,534,1.3
328,805,0.6
985,294,0.7
124,503,4.6
135,294,0.4
224,811,1.3
718,704,4.4
364,685,4.6
153,482,3.3
977,694,4.3
385,996,4.1
947,749,3.3
435,744,1.7
249,469,3.0
828,657,2.8
624,884,2.8
284,872,2.1
341,749,2.1
876,800,5.0
538,872,3.9
338,359,4.3
137,119,2.9
448,821,3.6
986,925,1.0
935,200,3.4
378,433,2.2
685,655,4.9
825,408,0.5
376,956,4.6
960,762,2.0
317,257,2.8
556,908,0.0
438,491,2.2
623,688,2.3
489,995,1.7
457,943,4.4
512,239,4.7
570,743,0.3
489,602,3.5
718,941,2.1
706,130,0.8
823,297,1.2
979,544,3.3
956,387,2.5
437,551,2.3
942,938,4.5
760,190,0.1
465,535,2.7
202,834,0.6
699,708,1.5
596,743,1.4
215,587,3.2
246,739,4.0
328,190,0.0
645,367,1.0
398,109,4.3
369,401,3.7
153,294,0.9
505,295,1.2
234,809,0.4
123,480,0.6
194,453,4.3
586,404,0.9
863,452,4.1
944,897,2.2
112,995,1.5
896,114,2.5
164,831,3.4
488,318,1.8
179,481,1.1
623,525,3.3
470,676,5.0
870,874,2.4
228,906,3.1
851,273,0.4
765,956,3.5
606,698,4.0
441,401,3.4
479,649,3.7
922,556,4.6
303,858,4.1
252,617,0.8
143,750,1.1
137,502,4.3
950,817,1.8
693,915,2.3
568,363,3.2
179,623,2.1
503,347,1.3
721,883,2.0
156,575,3.0
378,674,3.9
592,129,2.7
482,161,0.8
893,756,0.1
365,285,0.6
889,326,4.3
503,747,5.0
504,693,3.6
342,230,0.9
171,604,2.1
276,924,4.9
341,864,3.2
496,332,3.5
542,691,3.6
974,587,0.5
809,987,4.7
948,978,1.2
628,969,1.6
681,719,3.7
735,355,4.7
853,714,4.0
544,152,4.0
845,402,3.9
762,317,1.1
162,317,0.1
271,719,1.4
441,407,1.4
120,957,4.9
199,346,0.5
216,267,4.6
702,778,1.0
697,635,3.4
186,132,1.6
479,481,1.4
620,496,4.8
603,357,1.1
758,944,4.9
136,232,4.8
972,509,4.5
518,894,3.6
729,533,4.9
340,572,4.8
988,385,0.5
475,168,0.5
719,900,1.0
292,464,1.3
975,150,4.6
167,150,3.3
437,558,3.5
946,189,1.1
574,657,3.2
859,845,1.1
921,393,0.6
730,917,0.3
531,300,0.3
383,900,1.8
710,492,4.1
584,556,3.3
807,827,4.6
692,544,4.2
997,456,0.0
529,808,2.2
643,166,3.5
462,728,1.1
202,704,2.5
405,816,4.2
444,705,0.9
561,412,0.5
646,965,4.1
770,590,3.7
882,211,2.1
952,254,1.1
944,131,1.0
343,745,0.6
733,630,1.0
195,247,0.2
552,123,0.6
762,377,1.2
715,273,0.9
698,489,2.0
801,113,4.2
815,219,2.4
864,372,3.3
908,244,2.4
850,557,2.3
271,483,4.9
834,917,1.3
939,347,3.1
401,129,4.3
238,418,4.6
861,871,4.8
404,530,0.3
965,493,4.1
565,684,1.3
491,586,1.2
711,249,3.5
125,400,4.2
640,838,3.0
767,440,4.3
811,944,1.7
354,180,4.0
954,519,1.5
699,871,1.1
961,377,2.7
660,756,3.4
781,728,3.4
125,289,1.8
340,186,4.2
120,102,0.7
902,553,0.8
342,834,2.5
557,875,0.5
780,319,3.8
426,210,2.3
914,429,5.0
886,846,3.8
986,296,3.7
951,554,1.0
669,940,0.1
119,261,3.2
111,839,2.7
210,452,4.8
462,706,4.9
859,627,2.0
650,888,1.8
438,915,0.6
639,120,1.7
173,277,3.3
576,637,3.1
444,941,1.5
623,939,0.2
837,436,3.0
648,834,5.0
882,804,1.2
868,643,3.0
661,282,1.6
656,655,1.0
575,656,0.7
637,459,2.1
766,799,2.1
826,543,0.2
232,541,2.7
537,483,5.0
281,911,3.9
292,440,1.7
360,273,3.0
278,560,0.4
969,910,4.9
340,859,0.4
232,129,3.0
505,225,1.1
265,110,3.1
110,875,0.2
156,442,0.6
186,765,3.6
899,919,0.3
977,297,3.1
233,580,0.6
895,757,1.6
874,912,5.0
488,677,3.6
428,117,2.7
712,663,0.1
259,162,2.9
792,673,1.2
192,836,1.8
969,486,3.9
745,685,0.6
144,142,4.9
693,784,1.3
907,415,4.3
744,880,2.4
966,940,0.5
552,358,0.8
836,794,0.3
553,938,4.3
364,896,2.9
945,507,0.7
633,468,4.2
833,794,2.5
601,530,3.0
910,528,0.1
555,403,1.4
196,491,3.4
536,517,4.5
891,856,1.9
675,442,3.7
591,320,0.2
553,443,2.9
624,434,3.9
277,626,3.6
201,913,1.8
173,911,2.8
619,461,2.6
327,564,2.8
203,143,3.5
696,214,0.8
998,992,3.7
628,807,0.5
946,759,0.3
896,659,3.6
384,887,2.7
204,685,4.0
145,883,0.2
577,561,4.9
310,609,2.5
653,854,2.9
969,852,4.3
574,453,2.3
646,323,4.7
768,568,5.0
891,371,2.7
337,117,2.6
906,799,4.2
983,538,3.3
531,653,0.1
739,731,2.9
282,875,1.0
724,959,1.4
642,291,1.4
233,612,3.2
755,319,2.0
837,565,0.8
982,688,4.4
502,611,2.1
361,845,5.0
286,403,0.7
293,121,0.3
211,963,3.7
714,728,4.1
699,487,4.4
407,360,0.9
213,547,1.1
683,642,4.0
387,827,2.1
414,926,4.7
586,796,1.5
269,332,2.6
538,976,3.7
183,444,2.4
174,652,2.3
746,743,4.0
528,662,1.3
211,933,4.6
989,793,2.7
303,223,1.7
119,144,4.7
269,920,4.1
193,216,3.3
829,301,4.0
131,670,0.6
215,115,2.5
994,980,1.2
560,595,3.4
395,813,4.4
835,861,0.5
133,831,2.9
689,605,4.0
964,774,1.2
112,164,0.1
395,434,4.5
208,725,4.5
851,262,4.7
298,896,0.3
443,513,1.9
464,969,2.7
498,599,0.0
692,425,3.4
729,770,3.6
449,453,1.4
647,881,4.8
264,910,2.2
459,568,3.4
261,973,4.5
344,864,4.0
757,742,3.5
826,243,5.0
295,715,0.9
920,759,4.3
570,705,4.9
746,310,1.5
204,682,2.3
197,861,2.9
349,471,2.5
175,934,3.8
582,637,2.3
690,781,2.3
668,231,3.7
166,947,2.7
867,285,0.8
503,432,3.1
114,785,1.6
367,265,2.8
556,286,1.4
183,831,1.7
224,684,3.2
388,788,4.5
768,282,3.6
312,792,3.2
875,808,4.2
186,366,2.4
173,227,3.0
925,133,1.4
228,553,1.9
319,230,3.8
832,996,1.2
995,645,1.5
116,218,2.0
123,227,4.4
515,116,0.5
807,502,0.5
367,135,1.8
126,477,3.6
446,755,2.8
276,756,2.7
285,808,3.0
260,972,4.3
715,759,3.2
220,602,4.9
930,412,3.1
878,485,0.7
216,423,3.5
302,379,0.1
228,281,1.3
644,654,3.5
302,104,0.1
143,121,2.2
177,648,4.5
269,485,3.5
640,388,3.5
849,205,3.3
968,451,3.1
806,809,1.5
302,333,4.4
592,879,3.0
921,504,2.2
201,815,0.5
716,335,1.8
932,687,0.9
277,549,3.3
642,598,1.2
123,613,3.2
817,848,3.2
334,963,3.0
343,436,1.0
230,337,3.0
293,673,0.7
957,236,4.7
370,827,3.4
423,249,0.1
928,123,3.7
128,667,3.8
212,540,2.4
215,157,3.4
213,142,3.5
492,709,3.5
416,840,1.7
258,440,2.6
230,304,5.0
850,898,2.7
352,601,0.6
356,723,4.4
345,994,0.7
355,320,2.2
443,484,2.3
112,966,2.4
467,335,2.0
435,892,3.7
181,674,2.9
233,141,5.0
201,499,2.9
881,444,0.9
380,789,1.3
109,889,1.0
404,727,3.4
690,832,2.5
383,883,2.1
174,729,1.8
476,129,3.4
846,777,2.1
697,739,1.5
825,200,2.8
375,332,4.6
297,568,2.6
568,652,3.1
391,922,4.3
502,519,0.7
598,187,3.2
967,796,0.6
504,753,2.6
408,719,4.2
471,877,3.4
449,323,1.7
578,730,3.3
144,685,3.0
514,765,0.8
844,870,3.8
411,421,3.5
235,257,0.6
694,786,3.6
180,968,1.4
234,318,1.2
996,783,0.0
846,164,1.7
452,162,4.6
346,831,2.8
815,854,4.4
814,634,1.8
245,771,1.4
165,416,4.3
769,731,2.7
938,852,4.4
217,899,0.2
252,620,1.0
104,583,0.7
238,612,4.4
288,866,0.2
349,356,4.4
724,669,2.8
941,572,4.7
434,149,0.8
123,367,4.9
843,226,1.2
559,303,4.9
561,247,1.4
700,524,3.1
726,177,0.1
338,145,4.9
253,826,2.6
440,753,2.3
894,336,1.7
860,495,2.3
712,630,4.6
159,343,1.9
835,325,3.9
565,899,1.8
603,737,0.5
172,855,3.1
204,887,1.5
607,187,0.4
607,220,4.0
573,606,0.4
188,622,0.7
902,491,1.3
554,654,0.4
290,725,2.0
204,576,0.5
138,909,3.9
993,808,0.9
145,286,1.9
791,226,0.5
243,159,3.9
882,354,3.2
507,434,4.2
535,439,5.0
841,434,4.9
582,720,0.7
194,728,0.9
947,192,4.0
648,665,3.6
898,740,2.7
895,278,1.9
921,942,3.5
411,321,2.6
750,848,2.1
720,176,2.5
417,555,3.0
271,822,3.7
122,183,0.1
537,615,0.4
893,684,0.3
402,162,3.2
986,381,3.6
905,897,3.2
827,970,4.8
151,413,4.4
984,961,4.6
571,707,0.9
366,439,2.0
169,723,4.0
534,297,1.9
119,429,4.5
438,232,4.5
438,184,4.4
708,951,3.3
393,791,0.2
304,139,5.0
527,808,2.8
926,812,0.3
379,945,5.0
640,517,0.3
132,962,3.0
417,548,1.8
865,685,1.6
992,886,1.8
727,484,1.0
445,473,0.2
674,276,1.8
882,556,3.8
927,338,1.1
984,776,3.7
577,551,1.8
253,364,3.5
769,625,3.9
314,195,2.7
942,283,0.0
819,621,1.4
782,534,2.9
851,442,0.8
402,965,4.3
962,390,3.6
988,941,2.6
432,356,3.2
808,488,4.1
296,499,2.4
508,509,1.8
316,554,4.0
326,595,4.4
296,856,0.1
680,656,0.0
510,238,0.5
768,251,1.4
982,259,4.3
600,514,2.9
794,262,4.4
704,271,0.7
470,833,4.0
490,217,3.1
226,549,1.6
863,409,1.0
447,648,1.9
437,827,4.2
795,565,3.9
287,428,2.3
968,732,4.3
600,477,1.2
965,979,2.9
171,204,0.2
286,394,3.8
861,281,2.7
283,810,0.5
342,493,1.1
449,147,3.9
335,243,3.1
263,935,1.9
583,732,0.4
764,538,2.9
311,231,1.6
295,971,4.1
982,992,1.3
837,575,1.0
800,515,2.7
349,942,3.0
115,750,0.7
746,780,1.4
797,195,3.5
791,135,3.8
992,488,1.9
618,790,1.6
962,301,1.3
850,406,2.3
707,462,4.4
978,392,4.7
129,937,3.5
878,101,4.1
974,334,3.4
860,808,3.5
527,606,3.4
485,899,3.5
821,538,3.1
981,460,1.7
410,980,3.5
180,602,1.7
767,828,4.9
841,464,4.5
284,963,1.5
292,552,4.6
452,458,1.4
120,833,0.9
418,572,1.0
183,673,0.5
519,215,2.1
892,926,0.1
958,182,4.1
658,523,0.2
368,759,5.0
246,990,0.1
853,748,3.2
686,730,1.9
808,740,2.2
910,881,0.7
348,181,3.8
281,272,3.4
114,519,0.5
656,583,4.7
126,904,3.5
230,393,1.4
459,463,4.9
998,785,4.2
550,459,2.6
603,311,1.2
487,854,2.7
464,118,0.9
301,826,2.8
127,884,2.2
439,912,3.7
272,401,2.0
319,275,0.2
844,451,1.0
820,381,2.0
794,550,1.9
488,385,4.8
951,298,3.7
734,975,3.5
106,264,3.0
362,419,3.9
507,404,3.0
786,278,4.1
217,660,0.5
734,724,4.2
771,510,2.7
377,639,2.9
655,313,0.6
273,509,1.7
735,659,0.8
841,995,2.7
451,563,4.7
164,821,0.0
609,207,1.7
214,240,2.1
519,808,3.6
835,509,5.0
852,237,0.7
529,700,1.5
267,268,1.8
276,252,3.6
783,352,2.9
763,886,2.7
733,787,4.0
402,299,0.0
788,650,0.9
355,203,2.9
596,838,3.7
135,817,1.0
641,197,1.0
703,302,0.9
999,537,1.1
855,339,3.7
353,641,2.8
185,637,3.1
500,216,2.2
528,892,3.8
897,893,4.9
567,859,1.1
858,570,2.6
901,792,2.4
912,215,1.9
313,195,4.2
611,888,2.7
941,883,1.1
560,109,2.9
271,161,4.5
694,402,0.6
343,120,1.2
912,740,2.7
500,532,0.8
178,708,4.9
887,645,1.8
176,132,0.7
868,860,3.6
393,764,2.5
191,167,4.0
763,456,1.3
430,456,2.8
516,636,0.9
416,876,0.7
546,496,2.9
835,998,4.3
793,361,1.8
366,850,2.6
908,729,1.8
453,660,4.0
706,562,2.7
321,163,0.0
262,448,0.0
223,142,2.0
887,134,0.4
605,140,2.1
911,634,4.2
977,111,0.4
655,893,1.7
923,968,4.6
615,122,5.0
267,550,4.1
106,399,1.6
582,841,2.9
348,439,1.4
261,489,0.4
735,314,3.8
408,111,1.8
668,344,2.3
463,758,4.7
706,294,2.6
384,770,2.5
209,614,0.4
705,692,3.0
945,155,3.3
948,638,0.4
134,454,2.2
421,288,0.5
469,793,0.0
902,200,2.6
172,852,1.1
687,410,0.2
725,783,1.4
196,556,2.3
229,492,1.5
774,281,4.3
729,764,2.0
755,416,1.4
269,928,4.5
574,708,4.7
259,623,4.5
494,541,4.9
379,875,2.3
557,338,3.8
496,210,0.1
526,414,3.3
527,210,1.9
908,419,1.0
311,230,1.7
540,518,4.7
170,402,4.1
424,447,1.6
709,755,3.5
737,830,4.8
514,283,4.9
419,719,2.3
413,321,0.0
914,190,3.2
437,189,2.5
394,132,2.2
760,538,3.2
761,777,1.6
798,391,0.5
136,357,3.8
810,866,2.5
961,592,3.6
629,586,0.5
286,762,3.1
605,240,1.1
984,414,2.2
322,893,0.0
115,597,1.5
284,114,4.7
964,362,0.3
152,524,1.5
750,863,0.2
495,108,0.6
754,244,2.1
670,611,1.3
264,972,4.7
922,246,4.3
932,143,1.2
380,728,3.9
459,508,4.1
672,907,1.7
967,165,1.9
981,787,1.5
565,138,0.3
814,240,4.8
378,439,3.0
250,887,4.3
474,509,1.1
280,772,4.3
107,480,2.8
859,936,2.3
501,792,1.9
797,498,1.6
556,138,0.3
269,314,4.5
243,205,2.4
115,210,2.9
627,245,1.3
104,480,2.2
919,201,4.4
777,723,1.9
107,290,0.6
306,669,1.7
640,499,0.1
933,978,1.7
425,430,0.1
916,230,0.5
873,171,4.0
929,694,3.6
608,908,1.1
775,734,0.6
987,309,4.5
974,641,4.8
266,571,0.8
851,512,0.5
904,524,3.1
160,847,0.3
762,365,2.1
704,250,5.0
539,492,4.6
562,113,0.9
844,281,3.0
299,209,3.8
540,879,2.2
215,791,4.3
318,836,4.4
296,241,4.6
400,234,0.2
287,177,4.1
574,593,4.5
923,105,0.0
475,339,1.2
807,121,4.9
648,369,2.8
858,371,3.4
637,785,3.6
251,614,2.6
304,771,4.7
221,239,4.6
908,708,1.0
189,549,1.0
929,838,1.9
585,150,1.3
302,705,0.8
537,104,1.5
175,797,2.3
870,221,0.7
693,631,4.3
427,988,4.3
898,727,0.4
572,467,2.7
166,235,1.4
161,481,0.3
403,271,1.0
198,588,1.7
108,688,4.6
518,814,2.2
822,940,1.6
222,967,4.7
814,449,3.5
600,202,2.1
410,336,1.6
324,331,0.4
597,977,1.7
678,124,2.7
240,948,4.9
580,535,1.4
198,984,1.1
971,731,1.6
134,496,2.2
370,557,0.0
660,642,3.4
428,304,2.5
757,117,3.3
921,738,0.4
485,574,4.0
236,170,3.4
156,668,3.5
272,936,1.3
265,143,1.6
424,541,2.4
380,582,3.1
828,927,5.0
216,102,1.9
785,648,2.6
177,313,1.1
165,771,4.9
423,325,0.8
791,984,4.9
762,407,1.1
166,600,3.0
863,357,2.4
814,759,1.6
410,215,1.9
384,834,2.2
823,981,4.7
483,466,3.7
190,578,3.2
851,612,2.4
482,775,4.2
551,351,1.0
207,906,2.7
294,844,3.3
373,932,1.5
940,669,2.3
626,269,1.4
579,422,2.1
142,443,4.0
897,653,1.9
683,355,3.2
299,920,2.8
405,613,1.5
538,133,2.4
571,339,2.1
438,377,4.5
367,229,3.9
929,533,4.8
672,676,3.6
475,234,3.6
947,141,4.8
522,495,0.9
934,876,2.9
297,645,2.7
368,876,3.6
137,868,4.5
491,368,3.4
728,295,3.2
369,692,4.6
655,689,2.8
465,386,4.4
635,363,0.5
845,551,1.1
758,420,3.5
844,579,0.5
935,486,4.1
676,160,1.0
348,623,1.3
501,145,4.9
760,709,1.8
860,122,3.7
487,361,1.8
211,396,1.3
671,779,4.6
795,351,2.6
145,708,1.4
158,205,4.7
504,588,5.0
397,777,1.5
881,432,0.9
315,388,4.4
605,633,1.3
249,218,3.2
798,422,1.0
665,622,4.1
259,350,3.0
753,724,4.6
847,560,2.7
198,673,3.3
521,566,0.7
656,903,1.8
987,631,1.8
953,964,1.4
397,841,2.9
919,873,4.9
756,627,3.3
912,511,1.3
272,997,1.3
494,599,0.1
641,137,2.5
234,770,2.1
150,336,0.0
143,595,4.8
187,609,3.1
844,287,2.7
882,474,0.2
725,383,0.5
640,605,4.4
371,778,3.0
461,119,3.4
208,715,4.1
833,788,0.1
360,503,1.8
700,328,2.1
769,381,4.7
139,534,4.3
533,254,4.0
613,742,1.7
273,332,0.6
721,551,1.0
299,268,0.3
430,850,3.8
194,185,2.5
464,592,4.4
996,369,4.4
171,690,4.3
574,514,1.6
666,951,3.4
687,908,3.4
899,958,4.7
933,101,1.8
329,311,3.3
291,213,3.5
976,165,1.1
234,792,2.2
312,346,0.7
275,110,2.3
261,369,0.1
192,198,1.4
584,476,4.6
544,356,2.8
275,718,5.0
734,884,2.8
958,139,1.6
185,448,0.5
490,886,3.5
958,965,1.7
978,702,1.8
935,483,4.3
166,333,0.6
508,655,3.3
862,364,4.1
297,977,4.9
604,768,1.2
831,185,1.1
487,879,0.4
142,474,4.8
602,494,1.1
874,719,2.7
632,167,4.6
150,391,1.7
756,499,0.2
980,900,3.5
986,545,2.5
901,267,1.9
481,315,2.3
508,578,4.4
496,662,3.8
885,146,3.1
112,625,2.8
808,120,4.0
986,416,3.2
300,589,2.7
351,332,1.9
426,881,1.2
252,354,0.7
793,267,3.1
934,919,3.9
921,343,2.3
742,957,2.2
873,307,3.8
696,908,4.1
600,659,4.0
523,757,1.7
804,178,3.8
411,322,4.4
847,174,2.2
481,471,4.2
114,122,4.9
400,807,1.0
290,838,0.4
606,469,0.7
331,948,1.9
146,239,0.1
655,134,3.7
956,598,0.7
650,899,2.4
418,870,0.9
761,142,4.4
895,292,3.1
193,874,3.5
709,525,2.1
367,403,4.7
330,311,1.1
198,407,4.2
201,668,3.6
917,356,2.0
561,386,3.7
628,739,2.1
800,381,0.8
390,568,4.8
284,245,0.3
113,652,4.2
292,276,4.1
267,293,4.7
231,784,0.8
925,875,3.2
441,601,1.2
151,623,4.9
303,362,4.0
786,239,3.5
929,759,4.4
433,298,3.2
952,636,0.1
634,820,4.8
770,195,3.5
761,363,2.0
716,574,4.9
775,374,3.4
977,579,3.9
480,478,0.2
112,831,1.8
727,737,3.5
729,710,0.7
646,788,4.9
599,340,2.7
861,169,2.6
950,279,3.6
747,986,1.4
517,731,1.1
639,730,0.6
579,154,4.5
427,502,0.3
842,928,4.0
861,635,3.0
104,421,4.0
163,653,1.4
509,162,1.7
798,232,0.8
958,717,2.9
528,763,0.3
388,683,0.0
132,161,3.7
323,815,3.9
497,917,0.2
740,619,4.6
284,191,4.3
318,953,0.1
254,234,0.8
311,577,2.5
915,786,1.1
412,938,2.3
395,701,0.1
269,731,4.7
265,562,1.6
848,164,4.1
536,691,4.6
612,361,3.6
244,411,4.6
792,512,2.7
691,829,4.5
343,204,2.2
218,521,4.8
370,180,0.5
970,259,4.0
507,959,3.1
139,503,2.8
199,146,2.4
988,801,2.3
649,262,0.2
550,745,2.5
696,988,3.9
319,107,0.0
277,493,0.9
392,104,4.3
217,711,1.7
480,564,2.9
951,215,3.3
182,679,3.6
774,934,4.4
596,196,0.6
269,637,4.2
942,270,0.7
976,269,3.6
431,880,1.0
411,360,4.7
235,253,0.0
414,403,5.0
787,857,2.5
912,496,3.8
389,177,2.8
486,886,0.8
397,278,0.2
373,772,0.8
293,415,4.6
757,828,4.7
821,852,3.7
611,369,4.6
848,799,2.2
742,993,4.8
388,682,0.2
921,193,2.3
504,193,0.2
275,678,0.3
202,266,1.9
154,458,1.3
863,356,2.8
563,931,4.6
645,840,0.2
371,364,3.5
267,248,2.1
661,460,1.5
908,689,0.9
966,860,0.3
676,125,2.3
883,746,0.4
239,201,0.6
368,278,2.2
648,349,0.5
739,643,1.8
374,780,3.5
238,549,1.7
867,448,2.7
338,293,3.9
243,385,2.2
587,448,1.8
943,125,0.8
968,345,2.4
854,855,0.2
936,682,2.7
714,543,0.6
149,117,0.2
757,187,4.3
219,451,0.2
449,665,1.2
387,988,2.0
179,745,1.0
738,525,3.9
835,648,4.8
612,520,2.7
773,287,2.1
557,801,2.1
287,934,4.7
615,639,1.3
340,775,4.6
178,715,4.7
261,617,4.0
335,554,0.3
943,691,4.6
954,705,0.5
699,765,4.0
751,398,2.3
221,471,4.8
228,352,1.8
389,486,2.9
401,541,4.0
736,355,4.5
680,672,4.6
808,484,4.7
924,904,2.8
196,865,1.4
159,756,2.5
345,654,0.6
782,312,2.3
589,757,4.3
967,567,3.6
481,546,1.9
767,428,2.7
432,187,1.0
256,667,2.6
225,453,4.1
438,167,3.1
375,966,4.9
938,612,3.8
744,214,3.1
991,484,2.6
947,735,2.9
290,393,1.4
723,181,2.3
199,933,1.4
906,540,4.1
421,440,0.2
605,283,0.4
599,822,4.3
483,879,1.0
661,584,2.2
287,321,0.7
685,153,0.6
569,554,2.7
914,479,2.4
121,307,2.2
955,499,1.6
602,903,1.3
581,601,3.2
476,871,0.4
733,982,3.4
713,817,2.3
278,967,0.1
638,794,2.1
228,649,3.7
581,586,3.8
276,183,4.6
463,419,2.0
817,535,1.7
745,890,2.8
196,682,0.6
385,678,4.3
307,681,4.8
175,329,1.1
497,828,3.9
744,728,0.4
978,713,3.7
517,895,2.3
355,523,2.9
700,237,2.5
508,376,4.9
692,998,2.2
293,836,1.4
886,826,2.5
470,351,0.2
440,572,2.7
469,183,0.7
886,824,0.2
616,825,4.5
920,937,0.8
226,344,0.1
398,774,4.6
442,551,3.7
172,424,2.6
920,676,4.2
351,655,1.7
930,105,2.9
724,252,0.3
819,444,3.9
189,564,3.4
571,960,3.6
105,195,1.2
700,821,1.2
134,504,2.9
812,534,4.7
700,598,0.1
840,681,3.2
820,349,5.0
686,683,2.5
763,734,0.6
505,535,4.1
202,753,5.0
756,397,4.4
566,290,4.2
239,190,3.3
830,766,4.3
128,918,2.8
849,488,2.9
268,180,3.7
653,875,2.5
763,957,4.7
551,350,1.4
992,593,4.6
572,832,4.7
459,664,4.8
178,877,5.0
672,458,3.6
705,387,3.3
854,689,1.0
780,238,0.5
924,846,3.7
387,923,3.1
173,240,2.4
390,132,2.1
529,196,0.2
708,297,3.8
418,980,3.5
792,239,4.0
453,786,4.0
412,879,1.0
908,930,1.3
173,338,3.7
582,540,4.3
380,949,4.9
182,416,0.6
308,691,4.9
743,186,1.9
131,659,4.0
254,203,3.4
458,396,3.0
467,365,0.6
760,325,1.0
848,582,4.1
466,666,3.7
426,930,1.1
700,172,0.8
799,787,3.6
503,346,4.6
503,297,0.0
179,513,3.5
243,873,1.9
485,713,3.9
838,477,3.1
634,620,4.4
205,779,4.5
223,704,4.2
476,623,0.1
627,715,3.6
692,220,4.9
944,921,2.1
457,590,1.1
161,220,3.8
744,492,5.0
786,129,1.8
171,635,0.9
346,353,5.0
121,620,1.5
583,392,0.9
598,943,3.6
314,149,1.0
